sample_name Run
CNEG5_04 190809_SND405_A_L002_AIMI-120
CNEG5_05 190809_SND405_A_L002_AIMI-120
CNEG5_06 190809_SND405_A_L002_AIMI-120
CNEG5_07 190809_SND405_A_L002_AIMI-120
CNEG5_08 190809_SND405_A_L002_AIMI-120
CNEG5_09 190809_SND405_A_L002_AIMI-120
CNEG5_10 190809_SND405_A_L002_AIMI-120
CNEG5_11 190809_SND405_A_L002_AIMI-120
CNEG5_12 190809_SND405_A_L002_AIMI-120
SPY180774_01 190809_SND405_A_L002_AIMI-120
SPY180774_02 190809_SND405_A_L002_AIMI-120
SPY180774_03 190809_SND405_A_L002_AIMI-120
SPY180774_04 190809_SND405_A_L002_AIMI-120
SPY180774_05 190809_SND405_A_L002_AIMI-120
SPY180774_06 190809_SND405_A_L002_AIMI-120
SPY180774_07 190809_SND405_A_L002_AIMI-120
SPY180774_08 190809_SND405_A_L002_AIMI-120
SPY180774_09 190809_SND405_A_L002_AIMI-120
SPY180774_10 190809_SND405_A_L002_AIMI-120
SPY180774_11 190809_SND405_A_L002_AIMI-120
SPY180774_12 190809_SND405_A_L002_AIMI-120
