sample_name Run
SPY92 180504_SND405_A_L002_AIMI-11
SPY93 180504_SND405_A_L002_AIMI-11
SPY94 180504_SND405_A_L002_AIMI-11
SPY95 180504_SND405_A_L002_AIMI-11
SPY96 180504_SND405_A_L002_AIMI-11
SPY97 180504_SND405_A_L002_AIMI-11
SPY98 180504_SND405_A_L002_AIMI-11
SPY99 180504_SND405_A_L002_AIMI-11
SPY100 180504_SND405_A_L002_AIMI-11
SPY101 180504_SND405_A_L002_AIMI-11
SPY102 180504_SND405_A_L002_AIMI-11
SPY103 180504_SND405_A_L002_AIMI-11
SPY104 180504_SND405_A_L002_AIMI-11
SPY105 180504_SND405_A_L002_AIMI-11
SPY106 180504_SND405_A_L002_AIMI-11
SPY107 180504_SND405_A_L002_AIMI-11
SPY108 180504_SND405_A_L002_AIMI-11
SPY109 180504_SND405_A_L002_AIMI-11
SPY110 180504_SND405_A_L002_AIMI-11
SPY111 180504_SND405_A_L002_AIMI-11
SPY112 180504_SND405_A_L002_AIMI-11
SPY113 180504_SND405_A_L002_AIMI-11
SPY114 180504_SND405_A_L002_AIMI-11
SPY115 180504_SND405_A_L002_AIMI-11
SPY116 180504_SND405_A_L002_AIMI-11
SPY117 180504_SND405_A_L002_AIMI-11
SPY118 180504_SND405_A_L002_AIMI-11
SPY119 180504_SND405_A_L002_AIMI-11
SPY120 180504_SND405_A_L002_AIMI-11
SPY121 180504_SND405_A_L002_AIMI-11
SPY122 180504_SND405_A_L002_AIMI-11
