sample_name Run
SPY190386_07 200414_NB501473_A_L1-4_AIMI-220
SPY190386_08 200414_NB501473_A_L1-4_AIMI-220
SPY190386_09 200414_NB501473_A_L1-4_AIMI-220
SPY190386_10 200414_NB501473_A_L1-4_AIMI-220
SPY190386_11 200414_NB501473_A_L1-4_AIMI-220
SPY190386_12 200414_NB501473_A_L1-4_AIMI-220
SPY190387_01 200414_NB501473_A_L1-4_AIMI-220
SPY190387_02 200414_NB501473_A_L1-4_AIMI-220
SPY190387_03 200414_NB501473_A_L1-4_AIMI-220
SPY190387_04 200414_NB501473_A_L1-4_AIMI-220
SPY190387_05 200414_NB501473_A_L1-4_AIMI-220
SPY190387_06 200414_NB501473_A_L1-4_AIMI-220
SPY190387_07 200414_NB501473_A_L1-4_AIMI-220
SPY190387_08 200414_NB501473_A_L1-4_AIMI-220
SPY190387_09 200414_NB501473_A_L1-4_AIMI-220
SPY190387_10 200414_NB501473_A_L1-4_AIMI-220
SPY190387_11 200414_NB501473_A_L1-4_AIMI-220
SPY190387_12 200414_NB501473_A_L1-4_AIMI-220
SPY190388_01 200414_NB501473_A_L1-4_AIMI-220
SPY190388_02 200414_NB501473_A_L1-4_AIMI-220
SPY190388_03 200414_NB501473_A_L1-4_AIMI-220
SPY190388_04 200414_NB501473_A_L1-4_AIMI-220
SPY190388_05 200414_NB501473_A_L1-4_AIMI-220
SPY190388_06 200414_NB501473_A_L1-4_AIMI-220
SPY190388_07 200414_NB501473_A_L1-4_AIMI-220
SPY190388_08 200414_NB501473_A_L1-4_AIMI-220
SPY190388_09 200414_NB501473_A_L1-4_AIMI-220
SPY190388_10 200414_NB501473_A_L1-4_AIMI-220
SPY190388_11 200414_NB501473_A_L1-4_AIMI-220
SPY190388_12 200414_NB501473_A_L1-4_AIMI-220
SPY190394_01 200414_NB501473_A_L1-4_AIMI-220
SPY190394_02 200414_NB501473_A_L1-4_AIMI-220
SPY190394_03 200414_NB501473_A_L1-4_AIMI-220
SPY190394_04 200414_NB501473_A_L1-4_AIMI-220
SPY190394_05 200414_NB501473_A_L1-4_AIMI-220
SPY190394_06 200414_NB501473_A_L1-4_AIMI-220
SPY190394_07 200414_NB501473_A_L1-4_AIMI-220
SPY190394_08 200414_NB501473_A_L1-4_AIMI-220
SPY190394_09 200414_NB501473_A_L1-4_AIMI-220
SPY190394_10 200414_NB501473_A_L1-4_AIMI-220
SPY190394_11 200414_NB501473_A_L1-4_AIMI-220
SPY190394_12 200414_NB501473_A_L1-4_AIMI-220
SPY190399_01 200414_NB501473_A_L1-4_AIMI-220
SPY190399_02 200414_NB501473_A_L1-4_AIMI-220
SPY190399_03 200414_NB501473_A_L1-4_AIMI-220
SPY190399_04 200414_NB501473_A_L1-4_AIMI-220
SPY190399_05 200414_NB501473_A_L1-4_AIMI-220
SPY190399_06 200414_NB501473_A_L1-4_AIMI-220
