"code_spygen","code_explo","rep","date","station","site_name","province","country","project","sample_type","sample_method","time_start","time_end","duration_min","volume","depth","temperature","turbidity","habitat","habitat_type","gps_start","latitude_start","longitude_start","gps_b","lat_gps_b","long_gps_b","gps_c","lat_gps_c","long_gps_c","gps_d","lat_gps_d","long_gps_d","gps_half_turn","latitude_turn","longitude_turn","gps_end","latitude_end","longitude_end","filter","data_manager","gps_owner","comment","site35","site30","site25","site20","site10","site5","longitude_start_clean","latitude_start_clean","dist_to_coast..m.","dist_to_CT"
"SPY181026","LENG007",1,"20/10/2017","LENG007","nusa_ulan","Western_Coral_Triangle","Indonesia","lengguru","point","bag_underwater","10:15",NA,NA,2,"0",30.8,NA,"marine",NA,NA,"-04.12453","132.97571",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.22,"JB Juhel",NA,NA,"site43","site43","site46","site49","site64","site85",132.97571,-4.12453,14809739,"-321.19"
"SPY181019","LENG007",2,"20/10/2017","LENG007","nusa_ulan","Western_Coral_Triangle","Indonesia","lengguru","point","bag_underwater","10:15",NA,NA,2,"0",30.8,NA,"marine",NA,NA,"-04.12453","132.97571",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.22,"JB Juhel",NA,NA,"site43","site43","site46","site49","site64","site85",132.97571,-4.12453,14809739,"-321.19"
"SPY181028","LENG008",1,"21/10/2017","LENG008","nusa_ulan","Western_Coral_Triangle","Indonesia","lengguru","point","bag_underwater","09:10",NA,NA,2,"100",26.5,NA,"marine",NA,NA,"-04.13307","132.97514",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.22,"JB Juhel",NA,NA,"site43","site43","site46","site49","site64","site85",132.97514,-4.13307,14809705,"-322.12"
"SPY181015","LENG008",2,"21/10/2017","LENG008","nusa_ulan","Western_Coral_Triangle","Indonesia","lengguru","point","bag_underwater","09:10",NA,NA,2,"100",26.5,NA,"marine",NA,NA,"-04.13307","132.97514",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.22,"JB Juhel",NA,NA,"site43","site43","site46","site49","site64","site85",132.97514,-4.13307,14809705,"-322.12"
"SPY181027","LENG009",1,"21/10/2017","LENG009","nusa_ulan","Western_Coral_Triangle","Indonesia","lengguru","point","bag_underwater","15:00",NA,NA,2,"30",29.2,NA,"marine",NA,NA,"-04.13307","132.97514",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.22,"JB Juhel",NA,"LENG007-8-9-10 same point. different depth","site43","site43","site46","site49","site64","site85",132.97514,-4.13307,14809705,"-322.12"
"SPY181023","LENG009",2,"21/10/2017","LENG009","nusa_ulan","Western_Coral_Triangle","Indonesia","lengguru","point","bag_underwater","15:00",NA,NA,2,"30",29.2,NA,"marine",NA,NA,"-04.13307","132.97514",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.22,"JB Juhel",NA,NA,"site43","site43","site46","site49","site64","site85",132.97514,-4.13307,14809705,"-322.12"
"SPY181016","LENG010",1,"24/10/2017","LENG010","nusa_ulan","Western_Coral_Triangle","Indonesia","lengguru","point","bag_underwater","10:30",NA,NA,2,"193",16.1,NA,"marine",NA,NA,"-04.13565","132.97421",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.22,"JB Juhel",NA,"sampling with niskin bottle","site43","site43","site46","site49","site64","site85",132.97421,-4.13565,14809611,"-322.43"
"SPY181014","LENG010",2,"24/10/2017","LENG010","nusa_ulan","Western_Coral_Triangle","Indonesia","lengguru","point","bag_underwater","10:30",NA,NA,1.3,"200",15.2,NA,"marine",NA,NA,"-04.13565","132.97421",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.22,"JB Juhel",NA,"LENG10 under thermocline","site43","site43","site46","site49","site64","site85",132.97421,-4.13565,14809611,"-322.43"
"SPY181025","LENG011",1,"24/10/2017","LENG011","nusa_ulan","Western_Coral_Triangle","Indonesia","lengguru","point","bag_underwater","16:00",NA,NA,2,"31",NA,NA,"marine",NA,NA,"-04.12602","132.97690",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.22,"JB Juhel",NA,NA,"site43","site43","site46","site49","site64","site85",132.9769,-4.12602,14809877,"-321.32"
"SPY181024","LENG011",2,"24/10/2017","LENG011","nusa_ulan","Western_Coral_Triangle","Indonesia","lengguru","point","bag_underwater","16:00",NA,NA,2,"31",NA,NA,"marine",NA,NA,"-04.12602","132.97690",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.22,"JB Juhel",NA,NA,"site43","site43","site46","site49","site64","site85",132.9769,-4.12602,14809877,"-321.32"
"SPY181012","LENG012",1,"25/10/2017","LENG012","nusa_ulan","Western_Coral_Triangle","Indonesia","lengguru","point","bag_underwater","10:00",NA,NA,2,"35",NA,NA,"marine",NA,NA,"-04.08471","132.91273",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.22,"JB Juhel",NA,NA,"site43","site43","site46","site49","site66","site88",132.91273,-4.08471,14802594,"-318.73"
"SPY181013","LENG012",2,"25/10/2017","LENG012","nusa_ulan","Western_Coral_Triangle","Indonesia","lengguru","point","bag_underwater","10:00",NA,NA,1.9,"35",NA,NA,"marine",NA,NA,"-04.08471","132.91273",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.22,"JB Juhel",NA,NA,"site43","site43","site46","site49","site66","site88",132.91273,-4.08471,14802594,"-318.73"
"SPY180181","LENG013",1,"26/10/2017","LENG013","pulau_venu","Western_Coral_Triangle","Indonesia","lengguru","point","bag_underwater","10:00",NA,NA,2,"0",NA,NA,"marine",NA,NA,"-04.32327","133.50134",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.22,"JB Juhel",NA,NA,"site44","site44","site47","site50","site67","site89",133.50134,-4.32327,14868926,"-334.07"
"SPY180182","LENG013",2,"26/10/2017","LENG013","pulau_venu","Western_Coral_Triangle","Indonesia","lengguru","point","bag_underwater","10:00",NA,NA,2,"0",NA,NA,"marine",NA,NA,"-04.32327","133.50134",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.22,"JB Juhel",NA,NA,"site44","site44","site47","site50","site67","site89",133.50134,-4.32327,14868926,"-334.07"
"SPY181057","LENG014",1,"26/10/2017","LENG014","pulau_venu","Western_Coral_Triangle","Indonesia","lengguru","point","bag_underwater","15:00",NA,NA,2,"27",NA,NA,"marine",NA,NA,"-04.32135","133.49826",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.22,"JB Juhel",NA,NA,"site44","site44","site47","site50","site67","site89",133.49826,-4.32135,14868576,"-333.88"
"SPY181044","LENG014",2,"26/10/2017","LENG014","pulau_venu","Western_Coral_Triangle","Indonesia","lengguru","point","bag_underwater","15:00",NA,NA,2,"27",NA,NA,"marine",NA,NA,"-04.32135","133.49826",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.22,"JB Juhel",NA,NA,"site44","site44","site47","site50","site67","site89",133.49826,-4.32135,14868576,"-333.88"
"SPY180183","LENG015",1,"27/10/2017","LENG015","pulau_venu","Western_Coral_Triangle","Indonesia","lengguru","point","bag_underwater","09:15",NA,NA,2,"0",29.3,NA,"marine",NA,NA,"-04.32225","133.49443",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.22,"JB Juhel",NA,NA,"site44","site44","site47","site50","site67","site89",133.49443,-4.32225,14868153,"-334.01"
"SPY180184","LENG015",2,"27/10/2017","LENG015","pulau_venu","Western_Coral_Triangle","Indonesia","lengguru","point","bag_underwater","09:15",NA,NA,2,"0",29.3,NA,"marine",NA,NA,"-04.32225","133.49443",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.22,"JB Juhel",NA,NA,"site44","site44","site47","site50","site67","site89",133.49443,-4.32225,14868153,"-334.01"
"SPY180984","LENG016",1,"27/10/2017","LENG016","pulau_venu","Western_Coral_Triangle","Indonesia","lengguru","point","bag_underwater","09:30",NA,NA,2,"30",NA,NA,"marine",NA,NA,"-04.33406","133.50023",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.22,"JB Juhel",NA,NA,"site44","site44","site47","site50","site67","site89",133.50023,-4.33406,14868842,"-335.27"
"SPY180970","LENG016",2,"27/10/2017","LENG016","pulau_venu","Western_Coral_Triangle","Indonesia","lengguru","point","bag_underwater","09:30",NA,NA,1.6,"30",NA,NA,"marine",NA,NA,"-04.33406","133.50023",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.22,"JB Juhel",NA,NA,"site44","site44","site47","site50","site67","site89",133.50023,-4.33406,14868842,"-335.27"
"SPY181050","LENG017",1,"27/10/2017","LENG017","pulau_venu","Western_Coral_Triangle","Indonesia","lengguru","point","bag_underwater","17:00",NA,NA,2,"140",NA,NA,"marine",NA,NA,"-04.33682","133.48660",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.22,"JB Juhel",NA,NA,"site44","site44","site47","site50","site67","site89",133.4866,-4.33682,14867335,"-335.67"
"SPY181052","LENG017",2,"27/10/2017","LENG017","pulau_venu","Western_Coral_Triangle","Indonesia","lengguru","point","bag_underwater","17:00",NA,NA,2,"150",NA,NA,"marine",NA,NA,"-04.33682","133.48660",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.22,"JB Juhel",NA,NA,"site44","site44","site47","site50","site67","site89",133.4866,-4.33682,14867335,"-335.67"
"SPY181056","LENG018",1,"31/10/2017","LENG018","triton_bay","Western_Coral_Triangle","Indonesia","lengguru","point","bag_underwater","16:30",NA,NA,2,"80",NA,NA,"marine",NA,NA,"-03.90609","134.03523",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.22,"JB Juhel",NA,NA,"site45","site45","site48","site51","site68","site90",134.03523,-3.90609,14926897,"-290.06"
"SPY180971","LENG018",2,"31/10/2017","LENG018","triton_bay","Western_Coral_Triangle","Indonesia","lengguru","point","bag_underwater","16:30",NA,NA,2,"80",NA,NA,"marine",NA,NA,"-03.90609","134.03523",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.22,"JB Juhel",NA,NA,"site45","site45","site48","site51","site68","site90",134.03523,-3.90609,14926897,"-290.06"
"SPY180991","LENG019",1,"31/10/2017","LENG019","triton_bay","Western_Coral_Triangle","Indonesia","lengguru","point","bag_underwater","17:00",NA,NA,2,"0",NA,NA,"marine",NA,NA,"-03.90622","134.03543",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.22,"JB Juhel",NA,NA,"site45","site45","site48","site51","site68","site90",134.03543,-3.90622,14926920,"-290.07"
"SPY181040","LENG019",2,"31/10/2017","LENG019","triton_bay","Western_Coral_Triangle","Indonesia","lengguru","point","bag_underwater","17:00",NA,NA,2,"0",NA,NA,"marine",NA,NA,"-03.90622","134.03543",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.22,"JB Juhel",NA,NA,"site45","site45","site48","site51","site68","site90",134.03543,-3.90622,14926920,"-290.07"
"SPY180185","LENG020",1,"01/11/2017","LENG020","triton_bay","Western_Coral_Triangle","Indonesia","lengguru","point","bag_underwater","09:50",NA,NA,2,"0",NA,NA,"marine",NA,NA,"-03.90981","134.07770",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.22,"JB Juhel",NA,NA,"site45","site45","site48","site51","site68","site90",134.0777,-3.90981,14931635,"-291.14"
"SPY180186","LENG020",2,"01/11/2017","LENG020","triton_bay","Western_Coral_Triangle","Indonesia","lengguru","point","bag_underwater","09:50",NA,NA,1.9,"0",NA,NA,"marine",NA,NA,"-03.90981","134.07770",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.22,"JB Juhel",NA,NA,"site45","site45","site48","site51","site68","site90",134.0777,-3.90981,14931635,"-291.14"
"SPY180990","LENG021",1,"01/11/2017","LENG021","triton_bay","Western_Coral_Triangle","Indonesia","lengguru","point","bag_underwater","10:30",NA,NA,2,"80",NA,NA,"marine",NA,NA,"-03.90956","134.07967",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.22,"JB Juhel",NA,NA,"site45","site45","site48","site51","site68","site90",134.07967,-3.90956,14931854,"-291.15"
"SPY181008","LENG021",2,"01/11/2017","LENG021","triton_bay","Western_Coral_Triangle","Indonesia","lengguru","point","bag_underwater","10:30",NA,NA,2,"80",NA,NA,"marine",NA,NA,"-03.90956","134.07967",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.22,"JB Juhel",NA,NA,"site45","site45","site48","site51","site68","site90",134.07967,-3.90956,14931854,"-291.15"
"SPY181054","LENG022",1,"01/11/2017","LENG022","triton_bay","Western_Coral_Triangle","Indonesia","lengguru","point","bag_underwater","10:30",NA,NA,2,"25",NA,NA,"marine",NA,NA,"-03.90956","134.07967",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.22,"JB Juhel",NA,NA,"site45","site45","site48","site51","site68","site90",134.07967,-3.90956,14931854,"-291.15"
"SPY180992","LENG022",2,"01/11/2017","LENG022","triton_bay","Western_Coral_Triangle","Indonesia","lengguru","point","bag_underwater","10:30",NA,NA,2,"25",NA,NA,"marine",NA,NA,"-03.90956","134.07967",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.22,"JB Juhel",NA,NA,"site45","site45","site48","site51","site68","site90",134.07967,-3.90956,14931854,"-291.15"
"SPY180170","LENG023",1,"03/11/2017","LENG023","lengguru_river","Western_Coral_Triangle","Indonesia","lengguru","point","bag_underwater","13:25",NA,NA,5,"0",NA,NA,"river",NA,NA,"-03.72099","134.09822",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.45,"JB Juhel",NA,NA,"site45","site45","site48","site52","site69","site91",134.09822,-3.72099,14933319,"-270.91"
"SPY180171","LENG023",2,"03/11/2017","LENG023","lengguru_river","Western_Coral_Triangle","Indonesia","lengguru","point","bag_underwater","13:40",NA,NA,5,"0",NA,NA,"river",NA,NA,"-03.72398","134.10167",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.45,"JB Juhel",NA,NA,"site45","site45","site48","site52","site69","site91",134.10167,-3.72398,14933712,"-271.3"
"SPY181053","LENG024",1,"03/11/2017","LENG024","triton_bay","Western_Coral_Triangle","Indonesia","lengguru","point","bag_underwater","17:30",NA,NA,2,"70",NA,NA,"marine",NA,NA,"-03.79458","134.12033",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.22,"JB Juhel",NA,NA,"site45","site45","site48","site52","site70","site92",134.12033,-3.79458,14936009,"-279.35"
"SPY180988","LENG024",2,"03/11/2017","LENG024","triton_bay","Western_Coral_Triangle","Indonesia","lengguru","point","bag_underwater","17:30",NA,NA,2,"70",NA,NA,"marine",NA,NA,"-03.79458","134.12033",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.22,"JB Juhel",NA,NA,"site45","site45","site48","site52","site70","site92",134.12033,-3.79458,14936009,"-279.35"
"SPY181055","LENG025",1,"03/11/2017","LENG025","triton_bay","Western_Coral_Triangle","Indonesia","lengguru","point","bag_underwater","18:00",NA,NA,2,"0",NA,NA,"marine",NA,NA,"-03.79458","134.12033",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.22,"JB Juhel",NA,NA,"site45","site45","site48","site52","site70","site92",134.12033,-3.79458,14936009,"-279.35"
"SPY180975","LENG025",2,"03/11/2017","LENG025","triton_bay","Western_Coral_Triangle","Indonesia","lengguru","point","bag_underwater","18:00",NA,NA,2,"0",NA,NA,"marine",NA,NA,"-03.79458","134.12033",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.22,"JB Juhel",NA,NA,"site45","site45","site48","site52","site70","site92",134.12033,-3.79458,14936009,"-279.35"
"SPY180972","LENG026",1,"04/11/2017","LENG026","lobo","Western_Coral_Triangle","Indonesia","lengguru","point","bag_underwater","08:14",NA,NA,2,"3",NA,NA,"resurgence",NA,NA,"-03.77847","134.16130",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.22,"JB Juhel",NA,NA,"site45","site45","site48","site52","site71","site93",134.1613,-3.77847,14940518,"-278.43"
"SPY181000","LENG026",2,"04/11/2017","LENG026","lobo","Western_Coral_Triangle","Indonesia","lengguru","point","bag_underwater","08:14",NA,NA,2,"3",NA,NA,"resurgence",NA,NA,"-03.77847","134.16130",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.22,"JB Juhel",NA,NA,"site45","site45","site48","site52","site71","site93",134.1613,-3.77847,14940518,"-278.43"
"SPY180981","LENG027",1,"04/11/2017","LENG027","lobo","Western_Coral_Triangle","Indonesia","lengguru","point","bag_underwater","09:00",NA,NA,2,"0",NA,NA,"marine",NA,NA,"-03.77903","134.16254",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.22,"JB Juhel",NA,NA,"site45","site45","site48","site52","site71","site93",134.16254,-3.77903,14940657,"-278.52"
"SPY181046","LENG027",2,"04/11/2017","LENG027","lobo","Western_Coral_Triangle","Indonesia","lengguru","point","bag_underwater","09:00",NA,NA,2,"0",NA,NA,"marine",NA,NA,"-03.77903","134.16254",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.22,"JB Juhel",NA,NA,"site45","site45","site48","site52","site71","site93",134.16254,-3.77903,14940657,"-278.52"
"SPY181041","LENG028",1,"04/11/2017","LENG028","lobo","Western_Coral_Triangle","Indonesia","lengguru","point","bag_underwater","09:00",NA,NA,2,"50",NA,NA,"marine",NA,NA,"-03.83190","134.09264",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.22,"JB Juhel",NA,NA,"site45","site45","site48","site52","site70","site94",134.09264,-3.8319,14933047,"-282.9"
"SPY180989","LENG028",2,"04/11/2017","LENG028","lobo","Western_Coral_Triangle","Indonesia","lengguru","point","bag_underwater","09:00",NA,NA,2,"50",NA,NA,"marine",NA,NA,"-03.83190","134.09264",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.22,"JB Juhel",NA,NA,"site45","site45","site48","site52","site70","site94",134.09264,-3.8319,14933047,"-282.9"
"SPY180999","LENG029",1,"04/11/2017","LENG029","lobo","Western_Coral_Triangle","Indonesia","lengguru","point","bag_underwater","12:00",NA,NA,2,"0",NA,NA,"marine",NA,NA,"-03.83190","134.09264",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.22,"JB Juhel",NA,NA,"site45","site45","site48","site52","site70","site94",134.09264,-3.8319,14933047,"-282.9"
"SPY180993","LENG029",2,"04/11/2017","LENG029","lobo","Western_Coral_Triangle","Indonesia","lengguru","point","bag_underwater","12:00",NA,NA,2,"0",NA,NA,"marine",NA,NA,"-03.83190","134.09264",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.22,"JB Juhel",NA,NA,"site45","site45","site48","site52","site70","site94",134.09264,-3.8319,14933047,"-282.9"
"SPY181033","LENG030",1,"07/11/2017","LENG030","pulau_aiduma","Western_Coral_Triangle","Indonesia","lengguru","point","bag_underwater","09:45",NA,NA,2,"0",NA,NA,"marine",NA,NA,"-04.01173","134.20171",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.22,"JB Juhel",NA,NA,"site46","site46","site49","site53","site72","site95",134.20171,-4.01173,14945770,"-304.61"
"SPY181031","LENG030",2,"07/11/2017","LENG030","pulau_aiduma","Western_Coral_Triangle","Indonesia","lengguru","point","bag_underwater","09:45",NA,NA,2,"0",NA,NA,"marine",NA,NA,"-04.01173","134.20171",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.22,"JB Juhel",NA,NA,"site46","site46","site49","site53","site72","site95",134.20171,-4.01173,14945770,"-304.61"
"SPY181061","LENG031",1,"07/11/2017","LENG031","pulau_aiduma","Western_Coral_Triangle","Indonesia","lengguru","point","bag_underwater","11:00",NA,NA,2,"93",NA,NA,"marine",NA,NA,"-04.01173","134.20171",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.22,"JB Juhel",NA,NA,"site46","site46","site49","site53","site72","site95",134.20171,-4.01173,14945770,"-304.61"
"SPY181051","LENG031",2,"07/11/2017","LENG031","pulau_aiduma","Western_Coral_Triangle","Indonesia","lengguru","point","bag_underwater","11:00",NA,NA,2,"93",NA,NA,"marine",NA,NA,"-04.01173","134.20171",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.22,"JB Juhel",NA,NA,"site46","site46","site49","site53","site72","site95",134.20171,-4.01173,14945770,"-304.61"
"SPY181064","LENG032",1,"07/11/2017","LENG032","pulau_aiduma","Western_Coral_Triangle","Indonesia","lengguru","point","bag_underwater","11:00",NA,NA,2,"25",NA,NA,"marine",NA,NA,"-04.01173","134.20171",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.22,"JB Juhel",NA,NA,"site46","site46","site49","site53","site72","site95",134.20171,-4.01173,14945770,"-304.61"
"SPY180986","LENG032",2,"07/11/2017","LENG032","pulau_aiduma","Western_Coral_Triangle","Indonesia","lengguru","point","bag_underwater","11:00",NA,NA,2,"25",NA,NA,"marine",NA,NA,"-04.01173","134.20171",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.22,"JB Juhel",NA,NA,"site46","site46","site49","site53","site72","site95",134.20171,-4.01173,14945770,"-304.61"
"SPY181048","LENG033",1,"08/11/2017","LENG033","tanjung_boi","Western_Coral_Triangle","Indonesia","lengguru","point","bag_underwater","10:45",NA,NA,2,"0",NA,NA,"marine",NA,NA,"-04.03573","134.48901",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.22,"JB Juhel",NA,NA,"site47","site47","site50","site54","site73","site96",134.48901,-4.03573,14977818,"-314.82"
"SPY181006","LENG033",2,"08/11/2017","LENG033","tanjung_boi","Western_Coral_Triangle","Indonesia","lengguru","point","bag_underwater","10:45",NA,NA,2,"0",NA,NA,"marine",NA,NA,"-04.03573","134.48901",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.22,"JB Juhel",NA,NA,"site47","site47","site50","site54","site73","site96",134.48901,-4.03573,14977818,"-314.82"
"SPY180982","LENG034",1,"08/11/2017","LENG034","tanjung_boi","Western_Coral_Triangle","Indonesia","lengguru","point","bag_underwater","12:30",NA,NA,2,"80",NA,NA,"marine",NA,NA,"-04.03573","134.48901",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.22,"JB Juhel",NA,NA,"site47","site47","site50","site54","site73","site96",134.48901,-4.03573,14977818,"-314.82"
"SPY181038","LENG034",2,"08/11/2017","LENG034","tanjung_boi","Western_Coral_Triangle","Indonesia","lengguru","point","bag_underwater","12:30",NA,NA,2,"80",NA,NA,"marine",NA,NA,"-04.03573","134.48901",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.22,"JB Juhel",NA,NA,"site47","site47","site50","site54","site73","site96",134.48901,-4.03573,14977818,"-314.82"
"SPY180985","LENG035",1,"08/11/2017","LENG035","tanjung_boi","Western_Coral_Triangle","Indonesia","lengguru","point","bag_underwater","12:30",NA,NA,2,"33",NA,NA,"marine",NA,NA,"-04.03573","134.48901",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.22,"JB Juhel",NA,NA,"site47","site47","site50","site54","site73","site96",134.48901,-4.03573,14977818,"-314.82"
"SPY181035","LENG035",2,"08/11/2017","LENG035","tanjung_boi","Western_Coral_Triangle","Indonesia","lengguru","point","bag_underwater","12:30",NA,NA,2,"33",NA,NA,"marine",NA,NA,"-04.03573","134.48901",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.22,"JB Juhel",NA,NA,"site47","site47","site50","site54","site73","site96",134.48901,-4.03573,14977818,"-314.82"
"SPY180172","LENG036",1,"09/11/2017","LENG036","etna_bay","Western_Coral_Triangle","Indonesia","lengguru","point","bag_underwater","08:20",NA,NA,5,"0",NA,NA,"estuary",NA,NA,"-03.93996","134.74069",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.45,"JB Juhel",NA,NA,"site47","site47","site51","site55","site74","site97",134.74069,-3.93996,15005506,"-314.09"
