"SPY181052,""LENG017"",2,""27/10/2017"",""LENG017"",""pulau_venu"",""Western_Coral_Triangle"",""Indonesia"",""lengguru"",""point"",""bag_underwater"",""17:00"","""","""",2,""150"",NA,NA,""marine"","""","""",""-04.33682"",""133.48660"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",0.22,""JB Juhel"","""","""",""site44"",""site44"",""site47"",""site50"",""site67"",""site89""";
"SPY181056,""LENG018"",1,""31/10/2017"",""LENG018"",""triton_bay"",""Western_Coral_Triangle"",""Indonesia"",""lengguru"",""point"",""bag_underwater"",""16:30"","""","""",2,""80"",NA,NA,""marine"","""","""",""-03.90609"",""134.03523"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",0.22,""JB Juhel"","""","""",""site45"",""site45"",""site48"",""site51"",""site68"",""site90""";
"SPY180971,""LENG018"",2,""31/10/2017"",""LENG018"",""triton_bay"",""Western_Coral_Triangle"",""Indonesia"",""lengguru"",""point"",""bag_underwater"",""16:30"","""","""",2,""80"",NA,NA,""marine"","""","""",""-03.90609"",""134.03523"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",0.22,""JB Juhel"","""","""",""site45"",""site45"",""site48"",""site51"",""site68"",""site90""";
"SPY180991,""LENG019"",1,""31/10/2017"",""LENG019"",""triton_bay"",""Western_Coral_Triangle"",""Indonesia"",""lengguru"",""point"",""bag_underwater"",""17:00"","""","""",2,""0"",NA,NA,""marine"","""","""",""-03.90622"",""134.03543"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",0.22,""JB Juhel"","""","""",""site45"",""site45"",""site48"",""site51"",""site68"",""site90""";
"SPY181040,""LENG019"",2,""31/10/2017"",""LENG019"",""triton_bay"",""Western_Coral_Triangle"",""Indonesia"",""lengguru"",""point"",""bag_underwater"",""17:00"","""","""",2,""0"",NA,NA,""marine"","""","""",""-03.90622"",""134.03543"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",0.22,""JB Juhel"","""","""",""site45"",""site45"",""site48"",""site51"",""site68"",""site90""";
"SPY180185,""LENG020"",1,""01/11/2017"",""LENG020"",""triton_bay"",""Western_Coral_Triangle"",""Indonesia"",""lengguru"",""point"",""bag_underwater"",""09:50"","""","""",2,""0"",NA,NA,""marine"","""","""",""-03.90981"",""134.07770"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",0.22,""JB Juhel"","""","""",""site45"",""site45"",""site48"",""site51"",""site68"",""site90""";
"SPY180186,""LENG020"",2,""01/11/2017"",""LENG020"",""triton_bay"",""Western_Coral_Triangle"",""Indonesia"",""lengguru"",""point"",""bag_underwater"",""09:50"","""","""",1.9,""0"",NA,NA,""marine"","""","""",""-03.90981"",""134.07770"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",0.22,""JB Juhel"","""","""",""site45"",""site45"",""site48"",""site51"",""site68"",""site90""";
"SPY180990,""LENG021"",1,""01/11/2017"",""LENG021"",""triton_bay"",""Western_Coral_Triangle"",""Indonesia"",""lengguru"",""point"",""bag_underwater"",""10:30"","""","""",2,""80"",NA,NA,""marine"","""","""",""-03.90956"",""134.07967"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",0.22,""JB Juhel"","""","""",""site45"",""site45"",""site48"",""site51"",""site68"",""site90""";
"SPY181008,""LENG021"",2,""01/11/2017"",""LENG021"",""triton_bay"",""Western_Coral_Triangle"",""Indonesia"",""lengguru"",""point"",""bag_underwater"",""10:30"","""","""",2,""80"",NA,NA,""marine"","""","""",""-03.90956"",""134.07967"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",0.22,""JB Juhel"","""","""",""site45"",""site45"",""site48"",""site51"",""site68"",""site90""";
"SPY181054,""LENG022"",1,""01/11/2017"",""LENG022"",""triton_bay"",""Western_Coral_Triangle"",""Indonesia"",""lengguru"",""point"",""bag_underwater"",""10:30"","""","""",2,""25"",NA,NA,""marine"","""","""",""-03.90956"",""134.07967"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",0.22,""JB Juhel"","""","""",""site45"",""site45"",""site48"",""site51"",""site68"",""site90""";
"SPY180992,""LENG022"",2,""01/11/2017"",""LENG022"",""triton_bay"",""Western_Coral_Triangle"",""Indonesia"",""lengguru"",""point"",""bag_underwater"",""10:30"","""","""",2,""25"",NA,NA,""marine"","""","""",""-03.90956"",""134.07967"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",0.22,""JB Juhel"","""","""",""site45"",""site45"",""site48"",""site51"",""site68"",""site90""";
"SPY180170,""LENG023"",1,""03/11/2017"",""LENG023"",""lengguru_river"",""Western_Coral_Triangle"",""Indonesia"",""lengguru"",""point"",""bag_underwater"",""13:25"","""","""",5,""0"",NA,NA,""river"","""","""",""-03.72099"",""134.09822"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",0.45,""JB Juhel"","""","""",""site45"",""site45"",""site48"",""site52"",""site69"",""site91""";
"SPY180171,""LENG023"",2,""03/11/2017"",""LENG023"",""lengguru_river"",""Western_Coral_Triangle"",""Indonesia"",""lengguru"",""point"",""bag_underwater"",""13:40"","""","""",5,""0"",NA,NA,""river"","""","""",""-03.72398"",""134.10167"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",0.45,""JB Juhel"","""","""",""site45"",""site45"",""site48"",""site52"",""site69"",""site91""";
"SPY181053,""LENG024"",1,""03/11/2017"",""LENG024"",""triton_bay"",""Western_Coral_Triangle"",""Indonesia"",""lengguru"",""point"",""bag_underwater"",""17:30"","""","""",2,""70"",NA,NA,""marine"","""","""",""-03.79458"",""134.12033"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",0.22,""JB Juhel"","""","""",""site45"",""site45"",""site48"",""site52"",""site70"",""site92""";
"SPY180988,""LENG024"",2,""03/11/2017"",""LENG024"",""triton_bay"",""Western_Coral_Triangle"",""Indonesia"",""lengguru"",""point"",""bag_underwater"",""17:30"","""","""",2,""70"",NA,NA,""marine"","""","""",""-03.79458"",""134.12033"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",0.22,""JB Juhel"","""","""",""site45"",""site45"",""site48"",""site52"",""site70"",""site92""";
"SPY181055,""LENG025"",1,""03/11/2017"",""LENG025"",""triton_bay"",""Western_Coral_Triangle"",""Indonesia"",""lengguru"",""point"",""bag_underwater"",""18:00"","""","""",2,""0"",NA,NA,""marine"","""","""",""-03.79458"",""134.12033"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",0.22,""JB Juhel"","""","""",""site45"",""site45"",""site48"",""site52"",""site70"",""site92""";
"SPY180975,""LENG025"",2,""03/11/2017"",""LENG025"",""triton_bay"",""Western_Coral_Triangle"",""Indonesia"",""lengguru"",""point"",""bag_underwater"",""18:00"","""","""",2,""0"",NA,NA,""marine"","""","""",""-03.79458"",""134.12033"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",0.22,""JB Juhel"","""","""",""site45"",""site45"",""site48"",""site52"",""site70"",""site92""";
"SPY180972,""LENG026"",1,""04/11/2017"",""LENG026"",""lobo"",""Western_Coral_Triangle"",""Indonesia"",""lengguru"",""point"",""bag_underwater"",""08:14"","""","""",2,""3"",NA,NA,""resurgence"","""","""",""-03.77847"",""134.16130"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",0.22,""JB Juhel"","""","""",""site45"",""site45"",""site48"",""site52"",""site71"",""site93""";
"SPY181000,""LENG026"",2,""04/11/2017"",""LENG026"",""lobo"",""Western_Coral_Triangle"",""Indonesia"",""lengguru"",""point"",""bag_underwater"",""08:14"","""","""",2,""3"",NA,NA,""resurgence"","""","""",""-03.77847"",""134.16130"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",0.22,""JB Juhel"","""","""",""site45"",""site45"",""site48"",""site52"",""site71"",""site93""";
"SPY180981,""LENG027"",1,""04/11/2017"",""LENG027"",""lobo"",""Western_Coral_Triangle"",""Indonesia"",""lengguru"",""point"",""bag_underwater"",""09:00"","""","""",2,""0"",NA,NA,""marine"","""","""",""-03.77903"",""134.16254"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",0.22,""JB Juhel"","""","""",""site45"",""site45"",""site48"",""site52"",""site71"",""site93""";
"SPY181046,""LENG027"",2,""04/11/2017"",""LENG027"",""lobo"",""Western_Coral_Triangle"",""Indonesia"",""lengguru"",""point"",""bag_underwater"",""09:00"","""","""",2,""0"",NA,NA,""marine"","""","""",""-03.77903"",""134.16254"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",0.22,""JB Juhel"","""","""",""site45"",""site45"",""site48"",""site52"",""site71"",""site93""";
"SPY181041,""LENG028"",1,""04/11/2017"",""LENG028"",""lobo"",""Western_Coral_Triangle"",""Indonesia"",""lengguru"",""point"",""bag_underwater"",""09:00"","""","""",2,""50"",NA,NA,""marine"","""","""",""-03.83190"",""134.09264"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",0.22,""JB Juhel"","""","""",""site45"",""site45"",""site48"",""site52"",""site70"",""site94""";
"SPY180989,""LENG028"",2,""04/11/2017"",""LENG028"",""lobo"",""Western_Coral_Triangle"",""Indonesia"",""lengguru"",""point"",""bag_underwater"",""09:00"","""","""",2,""50"",NA,NA,""marine"","""","""",""-03.83190"",""134.09264"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",0.22,""JB Juhel"","""","""",""site45"",""site45"",""site48"",""site52"",""site70"",""site94""";
"SPY180999,""LENG029"",1,""04/11/2017"",""LENG029"",""lobo"",""Western_Coral_Triangle"",""Indonesia"",""lengguru"",""point"",""bag_underwater"",""12:00"","""","""",2,""0"",NA,NA,""marine"","""","""",""-03.83190"",""134.09264"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",0.22,""JB Juhel"","""","""",""site45"",""site45"",""site48"",""site52"",""site70"",""site94""";
"SPY180993,""LENG029"",2,""04/11/2017"",""LENG029"",""lobo"",""Western_Coral_Triangle"",""Indonesia"",""lengguru"",""point"",""bag_underwater"",""12:00"","""","""",2,""0"",NA,NA,""marine"","""","""",""-03.83190"",""134.09264"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",0.22,""JB Juhel"","""","""",""site45"",""site45"",""site48"",""site52"",""site70"",""site94""";
"SPY181033,""LENG030"",1,""07/11/2017"",""LENG030"",""pulau_aiduma"",""Western_Coral_Triangle"",""Indonesia"",""lengguru"",""point"",""bag_underwater"",""09:45"","""","""",2,""0"",NA,NA,""marine"","""","""",""-04.01173"",""134.20171"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",0.22,""JB Juhel"","""","""",""site46"",""site46"",""site49"",""site53"",""site72"",""site95""";
"SPY181031,""LENG030"",2,""07/11/2017"",""LENG030"",""pulau_aiduma"",""Western_Coral_Triangle"",""Indonesia"",""lengguru"",""point"",""bag_underwater"",""09:45"","""","""",2,""0"",NA,NA,""marine"","""","""",""-04.01173"",""134.20171"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",0.22,""JB Juhel"","""","""",""site46"",""site46"",""site49"",""site53"",""site72"",""site95""";
"SPY181061,""LENG031"",1,""07/11/2017"",""LENG031"",""pulau_aiduma"",""Western_Coral_Triangle"",""Indonesia"",""lengguru"",""point"",""bag_underwater"",""11:00"","""","""",2,""93"",NA,NA,""marine"","""","""",""-04.01173"",""134.20171"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",0.22,""JB Juhel"","""","""",""site46"",""site46"",""site49"",""site53"",""site72"",""site95""";
"SPY181051,""LENG031"",2,""07/11/2017"",""LENG031"",""pulau_aiduma"",""Western_Coral_Triangle"",""Indonesia"",""lengguru"",""point"",""bag_underwater"",""11:00"","""","""",2,""93"",NA,NA,""marine"","""","""",""-04.01173"",""134.20171"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",0.22,""JB Juhel"","""","""",""site46"",""site46"",""site49"",""site53"",""site72"",""site95""";
"SPY181064,""LENG032"",1,""07/11/2017"",""LENG032"",""pulau_aiduma"",""Western_Coral_Triangle"",""Indonesia"",""lengguru"",""point"",""bag_underwater"",""11:00"","""","""",2,""25"",NA,NA,""marine"","""","""",""-04.01173"",""134.20171"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",0.22,""JB Juhel"","""","""",""site46"",""site46"",""site49"",""site53"",""site72"",""site95""";
"SPY180986,""LENG032"",2,""07/11/2017"",""LENG032"",""pulau_aiduma"",""Western_Coral_Triangle"",""Indonesia"",""lengguru"",""point"",""bag_underwater"",""11:00"","""","""",2,""25"",NA,NA,""marine"","""","""",""-04.01173"",""134.20171"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",0.22,""JB Juhel"","""","""",""site46"",""site46"",""site49"",""site53"",""site72"",""site95""";
"SPY181048,""LENG033"",1,""08/11/2017"",""LENG033"",""tanjung_boi"",""Western_Coral_Triangle"",""Indonesia"",""lengguru"",""point"",""bag_underwater"",""10:45"","""","""",2,""0"",NA,NA,""marine"","""","""",""-04.03573"",""134.48901"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",0.22,""JB Juhel"","""","""",""site47"",""site47"",""site50"",""site54"",""site73"",""site96""";
"SPY181006,""LENG033"",2,""08/11/2017"",""LENG033"",""tanjung_boi"",""Western_Coral_Triangle"",""Indonesia"",""lengguru"",""point"",""bag_underwater"",""10:45"","""","""",2,""0"",NA,NA,""marine"","""","""",""-04.03573"",""134.48901"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",0.22,""JB Juhel"","""","""",""site47"",""site47"",""site50"",""site54"",""site73"",""site96""";
"SPY180982,""LENG034"",1,""08/11/2017"",""LENG034"",""tanjung_boi"",""Western_Coral_Triangle"",""Indonesia"",""lengguru"",""point"",""bag_underwater"",""12:30"","""","""",2,""80"",NA,NA,""marine"","""","""",""-04.03573"",""134.48901"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",0.22,""JB Juhel"","""","""",""site47"",""site47"",""site50"",""site54"",""site73"",""site96""";
"SPY181038,""LENG034"",2,""08/11/2017"",""LENG034"",""tanjung_boi"",""Western_Coral_Triangle"",""Indonesia"",""lengguru"",""point"",""bag_underwater"",""12:30"","""","""",2,""80"",NA,NA,""marine"","""","""",""-04.03573"",""134.48901"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",0.22,""JB Juhel"","""","""",""site47"",""site47"",""site50"",""site54"",""site73"",""site96""";
"SPY180985,""LENG035"",1,""08/11/2017"",""LENG035"",""tanjung_boi"",""Western_Coral_Triangle"",""Indonesia"",""lengguru"",""point"",""bag_underwater"",""12:30"","""","""",2,""33"",NA,NA,""marine"","""","""",""-04.03573"",""134.48901"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",0.22,""JB Juhel"","""","""",""site47"",""site47"",""site50"",""site54"",""site73"",""site96""";
"SPY181035,""LENG035"",2,""08/11/2017"",""LENG035"",""tanjung_boi"",""Western_Coral_Triangle"",""Indonesia"",""lengguru"",""point"",""bag_underwater"",""12:30"","""","""",2,""33"",NA,NA,""marine"","""","""",""-04.03573"",""134.48901"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",0.22,""JB Juhel"","""","""",""site47"",""site47"",""site50"",""site54"",""site73"",""site96""";
"SPY180172,""LENG036"",1,""09/11/2017"",""LENG036"",""etna_bay"",""Western_Coral_Triangle"",""Indonesia"",""lengguru"",""point"",""bag_underwater"",""08:20"","""","""",5,""0"",NA,NA,""estuary"","""","""",""-03.93996"",""134.74069"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",0.45,""JB Juhel"","""","""",""site47"",""site47"",""site51"",""site55"",""site74"",""site97""";
"SPY180173,""LENG036"",2,""09/11/2017"",""LENG036"",""etna_bay"",""Western_Coral_Triangle"",""Indonesia"",""lengguru"",""point"",""bag_underwater"",""08:58"","""","""",5,""0"",NA,NA,""estuary"","""","""",""-03.94102"",""134.74156"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",0.45,""JB Juhel"","""","""",""site47"",""site47"",""site51"",""site55"",""site74"",""site97""";
"SPY181062,""LENG037"",1,""09/11/2017"",""LENG037"",""pulau_aiduma_ext"",""Western_Coral_Triangle"",""Indonesia"",""lengguru"",""point"",""bag_underwater"",""14:50"","""","""",2,""0"",NA,NA,""marine"","""","""",""-04.03521"",""134.28719"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",0.22,""JB Juhel"","""","""",""site46"",""site46"",""site49"",""site53"",""site72"",""site98""";
"SPY181063,""LENG037"",2,""09/11/2017"",""LENG037"",""pulau_aiduma_ext"",""Western_Coral_Triangle"",""Indonesia"",""lengguru"",""point"",""bag_underwater"",""14:50"","""","""",2,""0"",NA,NA,""marine"","""","""",""-04.03521"",""134.28719"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",0.22,""JB Juhel"","""","""",""site46"",""site46"",""site49"",""site53"",""site72"",""site98""";
"SPY181011,""LENG038"",1,""09/11/2017"",""LENG038"",""pulau_aiduma_ext"",""Western_Coral_Triangle"",""Indonesia"",""lengguru"",""point"",""bag_underwater"",""15:30"","""","""",2,""70"",NA,NA,""marine"","""","""",""-04.03521"",""134.28719"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",0.22,""JB Juhel"","""","""",""site46"",""site46"",""site49"",""site53"",""site72"",""site98""";
"SPY181058,""LENG038"",2,""09/11/2017"",""LENG038"",""pulau_aiduma_ext"",""Western_Coral_Triangle"",""Indonesia"",""lengguru"",""point"",""bag_underwater"",""15:30"","""","""",2,""70"",NA,NA,""marine"","""","""",""-04.03521"",""134.28719"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",0.22,""JB Juhel"","""","""",""site46"",""site46"",""site49"",""site53"",""site72"",""site98""";
"SPY181002,""LENG039"",1,""09/11/2017"",""LENG039"",""pulau_aiduma_ext"",""Western_Coral_Triangle"",""Indonesia"",""lengguru"",""point"",""bag_underwater"",""15:30"","""","""",2,""31"",NA,NA,""marine"","""","""",""-04.03521"",""134.28719"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",0.22,""JB Juhel"","""","""",""site46"",""site46"",""site49"",""site53"",""site72"",""site98""";
