P1_G8;190809_SND405_A_L001_AIMI-119;SPY181505_08;santamarta;teleo
P1_G9;190809_SND405_A_L001_AIMI-119;SPY181505_09;santamarta;teleo
P1_G10;190809_SND405_A_L001_AIMI-119;SPY181505_10;santamarta;teleo
P1_G11;190809_SND405_A_L001_AIMI-119;SPY181505_11;santamarta;teleo
P1_G12;190809_SND405_A_L001_AIMI-119;SPY181505_12;santamarta;teleo
P1_H1;190809_SND405_A_L001_AIMI-119;SPY181506_01;santamarta;teleo
P1_H2;190809_SND405_A_L001_AIMI-119;SPY181506_02;santamarta;teleo
P1_H3;190809_SND405_A_L001_AIMI-119;SPY181506_03;santamarta;teleo
P1_H4;190809_SND405_A_L001_AIMI-119;SPY181506_04;santamarta;teleo
P1_H5;190809_SND405_A_L001_AIMI-119;SPY181506_05;santamarta;teleo
P1_H6;190809_SND405_A_L001_AIMI-119;SPY181506_06;santamarta;teleo
P1_H7;190809_SND405_A_L001_AIMI-119;SPY181506_07;santamarta;teleo
P1_H8;190809_SND405_A_L001_AIMI-119;SPY181506_08;santamarta;teleo
P1_H9;190809_SND405_A_L001_AIMI-119;SPY181506_09;santamarta;teleo
P1_H10;190809_SND405_A_L001_AIMI-119;SPY181506_10;santamarta;teleo
P1_H11;190809_SND405_A_L001_AIMI-119;SPY181506_11;santamarta;teleo
P1_H12;190809_SND405_A_L001_AIMI-119;SPY181506_12;santamarta;teleo
P2_A1;190809_SND405_A_L001_AIMI-119;SPY181508_01;santamarta;teleo
P2_A2;190809_SND405_A_L001_AIMI-119;SPY181508_02;santamarta;teleo
P2_A3;190809_SND405_A_L001_AIMI-119;SPY181508_03;santamarta;teleo
P2_A4;190809_SND405_A_L001_AIMI-119;SPY181508_04;santamarta;teleo
P2_A5;190809_SND405_A_L001_AIMI-119;SPY181508_05;santamarta;teleo
P2_A6;190809_SND405_A_L001_AIMI-119;SPY181508_06;santamarta;teleo
P2_A7;190809_SND405_A_L001_AIMI-119;SPY181508_07;santamarta;teleo
P2_A8;190809_SND405_A_L001_AIMI-119;SPY181508_08;santamarta;teleo
P2_A9;190809_SND405_A_L001_AIMI-119;SPY181508_09;santamarta;teleo
P2_A10;190809_SND405_A_L001_AIMI-119;SPY181508_10;santamarta;teleo
P2_A11;190809_SND405_A_L001_AIMI-119;SPY181508_11;santamarta;teleo
P2_A12;190809_SND405_A_L001_AIMI-119;SPY181508_12;santamarta;teleo
P2_B1;190809_SND405_A_L001_AIMI-119;SPY181509_01;santamarta;teleo
P2_B2;190809_SND405_A_L001_AIMI-119;SPY181509_02;santamarta;teleo
P2_B3;190809_SND405_A_L001_AIMI-119;SPY181509_03;santamarta;teleo
P2_B4;190809_SND405_A_L001_AIMI-119;SPY181509_04;santamarta;teleo
P2_B5;190809_SND405_A_L001_AIMI-119;SPY181509_05;santamarta;teleo
P2_B6;190809_SND405_A_L001_AIMI-119;SPY181509_06;santamarta;teleo
P2_B7;190809_SND405_A_L001_AIMI-119;SPY181509_07;santamarta;teleo
P2_B8;190809_SND405_A_L001_AIMI-119;SPY181509_08;santamarta;teleo
P2_B9;190809_SND405_A_L001_AIMI-119;SPY181509_09;santamarta;teleo
P2_B10;190809_SND405_A_L001_AIMI-119;SPY181509_10;santamarta;teleo
P2_B11;190809_SND405_A_L001_AIMI-119;SPY181509_11;santamarta;teleo
P2_B12;190809_SND405_A_L001_AIMI-119;SPY181509_12;santamarta;teleo
P2_C1;190809_SND405_A_L001_AIMI-119;SPY181512_01;santamarta;teleo
P2_C2;190809_SND405_A_L001_AIMI-119;SPY181512_02;santamarta;teleo
P2_C3;190809_SND405_A_L001_AIMI-119;SPY181512_03;santamarta;teleo
P2_C4;190809_SND405_A_L001_AIMI-119;SPY181512_04;santamarta;teleo
P2_C5;190809_SND405_A_L001_AIMI-119;SPY181512_05;santamarta;teleo
P2_C6;190809_SND405_A_L001_AIMI-119;SPY181512_06;santamarta;teleo
P2_C7;190809_SND405_A_L001_AIMI-119;SPY181512_07;santamarta;teleo
P2_C8;190809_SND405_A_L001_AIMI-119;SPY181512_08;santamarta;teleo
P2_C9;190809_SND405_A_L001_AIMI-119;SPY181512_09;santamarta;teleo
P2_C10;190809_SND405_A_L001_AIMI-119;SPY181512_10;santamarta;teleo
P2_C11;190809_SND405_A_L001_AIMI-119;SPY181512_11;santamarta;teleo
P2_C12;190809_SND405_A_L001_AIMI-119;SPY181512_12;santamarta;teleo
P2_D1;190809_SND405_A_L001_AIMI-119;SPY181513_01;santamarta;teleo
P2_D2;190809_SND405_A_L001_AIMI-119;SPY181513_02;santamarta;teleo
P2_D3;190809_SND405_A_L001_AIMI-119;SPY181513_03;santamarta;teleo
P2_D4;190809_SND405_A_L001_AIMI-119;SPY181513_04;santamarta;teleo
P2_D5;190809_SND405_A_L001_AIMI-119;SPY181513_05;santamarta;teleo
P2_D6;190809_SND405_A_L001_AIMI-119;SPY181513_06;santamarta;teleo
P2_D7;190809_SND405_A_L001_AIMI-119;SPY181513_07;santamarta;teleo
P2_D8;190809_SND405_A_L001_AIMI-119;SPY181513_08;santamarta;teleo
P2_D9;190809_SND405_A_L001_AIMI-119;SPY181513_09;santamarta;teleo
P2_D10;190809_SND405_A_L001_AIMI-119;SPY181513_10;santamarta;teleo
P2_D11;190809_SND405_A_L001_AIMI-119;SPY181513_11;santamarta;teleo
P2_D12;190809_SND405_A_L001_AIMI-119;SPY181513_12;santamarta;teleo
P2_E1;190809_SND405_A_L001_AIMI-119;SPY181514_01;santamarta;teleo
P2_E2;190809_SND405_A_L001_AIMI-119;SPY181514_02;santamarta;teleo
P2_E3;190809_SND405_A_L001_AIMI-119;SPY181514_03;santamarta;teleo
P2_E4;190809_SND405_A_L001_AIMI-119;SPY181514_04;santamarta;teleo
P2_E5;190809_SND405_A_L001_AIMI-119;SPY181514_05;santamarta;teleo
P2_E6;190809_SND405_A_L001_AIMI-119;SPY181514_06;santamarta;teleo
P2_E7;190809_SND405_A_L001_AIMI-119;SPY181514_07;santamarta;teleo
P2_E8;190809_SND405_A_L001_AIMI-119;SPY181514_08;santamarta;teleo
P2_E9;190809_SND405_A_L001_AIMI-119;SPY181514_09;santamarta;teleo
P2_E10;190809_SND405_A_L001_AIMI-119;SPY181514_10;santamarta;teleo
P2_E11;190809_SND405_A_L001_AIMI-119;SPY181514_11;santamarta;teleo
P2_E12;190809_SND405_A_L001_AIMI-119;SPY181514_12;santamarta;teleo
P2_F1;190809_SND405_A_L001_AIMI-119;SPY181515_01;santamarta;teleo
P2_F2;190809_SND405_A_L001_AIMI-119;SPY181515_02;santamarta;teleo
P2_F3;190809_SND405_A_L001_AIMI-119;SPY181515_03;santamarta;teleo
P2_F4;190809_SND405_A_L001_AIMI-119;SPY181515_04;santamarta;teleo
P2_F5;190809_SND405_A_L001_AIMI-119;SPY181515_05;santamarta;teleo
P2_F6;190809_SND405_A_L001_AIMI-119;SPY181515_06;santamarta;teleo
P2_F7;190809_SND405_A_L001_AIMI-119;SPY181515_07;santamarta;teleo
P2_F8;190809_SND405_A_L001_AIMI-119;SPY181515_08;santamarta;teleo
P2_F9;190809_SND405_A_L001_AIMI-119;SPY181515_09;santamarta;teleo
P2_F10;190809_SND405_A_L001_AIMI-119;SPY181515_10;santamarta;teleo
P2_F11;190809_SND405_A_L001_AIMI-119;SPY181515_11;santamarta;teleo
P2_F12;190809_SND405_A_L001_AIMI-119;SPY181515_12;santamarta;teleo
P2_G1;190809_SND405_A_L001_AIMI-119;SPY181516_01;santamarta;teleo
P2_G2;190809_SND405_A_L001_AIMI-119;SPY181516_02;santamarta;teleo
P2_G3;190809_SND405_A_L001_AIMI-119;SPY181516_03;santamarta;teleo
P2_G4;190809_SND405_A_L001_AIMI-119;SPY181516_04;santamarta;teleo
P2_G5;190809_SND405_A_L001_AIMI-119;SPY181516_05;santamarta;teleo
P2_G6;190809_SND405_A_L001_AIMI-119;SPY181516_06;santamarta;teleo
P2_G7;190809_SND405_A_L001_AIMI-119;SPY181516_07;santamarta;teleo
P2_G8;190809_SND405_A_L001_AIMI-119;SPY181516_08;santamarta;teleo
P2_G9;190809_SND405_A_L001_AIMI-119;SPY181516_09;santamarta;teleo
P2_G10;190809_SND405_A_L001_AIMI-119;SPY181516_10;santamarta;teleo
P2_G11;190809_SND405_A_L001_AIMI-119;SPY181516_11;santamarta;teleo
P2_G12;190809_SND405_A_L001_AIMI-119;SPY181516_12;santamarta;teleo
P2_H1;190809_SND405_A_L001_AIMI-119;SPY181517_01;santamarta;teleo
P2_H2;190809_SND405_A_L001_AIMI-119;SPY181517_02;santamarta;teleo
P2_H3;190809_SND405_A_L001_AIMI-119;SPY181517_03;santamarta;teleo
P2_H4;190809_SND405_A_L001_AIMI-119;SPY181517_04;santamarta;teleo
P2_H5;190809_SND405_A_L001_AIMI-119;SPY181517_05;santamarta;teleo
P2_H6;190809_SND405_A_L001_AIMI-119;SPY181517_06;santamarta;teleo
P2_H7;190809_SND405_A_L001_AIMI-119;SPY181517_07;santamarta;teleo
P2_H8;190809_SND405_A_L001_AIMI-119;SPY181517_08;santamarta;teleo
P2_H9;190809_SND405_A_L001_AIMI-119;SPY181517_09;santamarta;teleo
P2_H10;190809_SND405_A_L001_AIMI-119;SPY181517_10;santamarta;teleo
