"species_name","class_name"
"Schizothorax_waltoni","Actinopteri"
"Syngnathus_temminckii","Actinopteri"
"Syngnathus_watermeyeri","Actinopteri"
"Syngnathus_acus","Actinopteri"
"Syngnathus_rostellatus","Actinopteri"
"Syngnathus_taenionotus","Actinopteri"
"Syngnathus_tenuirostris","Actinopteri"
"Bahaba_taipingensis","Actinopteri"
"Sahyadria_chalakkudiensis","Actinopteri"
"Percocypris_pingi","Actinopteri"
"Procypris_mera","Actinopteri"
"Sarcocheilichthys_nigripinnis","Actinopteri"
"Hapalogenys_analis","Actinopteri"
"Trichiurus_lepturus","Actinopteri"
"Scaphiodonichthys_acanthopterus","Actinopteri"
"Harpadon_nehereus","Actinopteri"
"Perca_flavescens","Actinopteri"
"Hippocampus_trimaculatus","Actinopteri"
"Rasbora_steineri","Actinopteri"
"Alburnus_tarichi","Actinopteri"
"Pseudobagrus_brevicaudatus","Actinopteri"
"Pseudobagrus_crassilabris","Actinopteri"
"Cephalosilurus_apurensis","Actinopteri"
"Imparfinis_cf._cochabambae_ANSP_180641","Actinopteri"
"Imparfinis_stictonotus","Actinopteri"
"Phreatobius_sp._INPA_S/N","Actinopteri"
"Trachelyopterus_galeatus","Actinopteri"
"Rheoglanis_dendrophorus","Actinopteri"
"Clarias_gabonensis","Actinopteri"
"Bagre_marinus","Actinopteri"
"Cetopsis_coecutiens","Actinopteri"
"Pterobunocephalus_sp._ANSP_182774","Actinopteri"
"Chilochromis_duponti","Actinopteri"
"Tilapia_sp._ZSM36123","Actinopteri"
"Orthochromis_stormsi","Actinopteri"
"Congolapia_louna_x_Coptodon_sp._AD-2013","Actinopteri"
"Coptodon_camerunensis","Actinopteri"
"Orthochromis_polyacanthus","Actinopteri"
"Gobiocichla_ethelwynnae","Actinopteri"
"Pelmatolapia_cabrae","Actinopteri"
"Coptodon_rendalli","Actinopteri"
"Sarotherodon_galilaeus","Actinopteri"
"Coelotilapia_joka","Actinopteri"
"Ctenochromis_pectoralis","Actinopteri"
"Hippocampus_comes","Actinopteri"
"Luciogobius_platycephalus","Actinopteri"
"Ichthyborus_besse","Actinopteri"
"Citharinus_latus","Actinopteri"
"Phago_boulengeri","Actinopteri"
"Luciobarbus_capito","Actinopteri"
"Puntius_snyderi","Actinopteri"
"Kyphosus_sydneyanus","Actinopteri"
"Kyphosus_bigibbus","Actinopteri"
"Kyphosus_gladius","Actinopteri"
"Kyphosus_cornelii","Actinopteri"
"Girella_tricuspidata","Actinopteri"
"Girella_cyanea","Actinopteri"
"Acrossocheilus_wenchowensis","Actinopteri"
"Tachysurus_ussuriensis","Actinopteri"
"Clupea_harengus","Actinopteri"
"Acentrogobius_chlorostigmatoides","Actinopteri"
"Amoya_chusanensis","Actinopteri"
"Oxyurichthys_formosanus","Actinopteri"
"Plectropomus_areolatus","Actinopteri"
"Perccottus_glenii","Actinopteri"
"Lepomis_cyanellus","Actinopteri"
"Pseudolaubuca_engraulis","Actinopteri"
"Epinephelus_areolatus","Actinopteri"
"Nematalosa_nasus","Actinopteri"
"Nematalosa_come","Actinopteri"
"Epinephelus_fasciatomaculosus","Actinopteri"
"Epinephelus_latifasciatus","Actinopteri"
"Lophiogobius_ocellicauda","Actinopteri"
"Johnius_grypotus","Actinopteri"
"Zebrias_zebrinus","Actinopteri"
"Dasyatis_akajei","Chondrichthyes"
"Epinephelus_stictus","Actinopteri"
"Cephalopholis_boenak","Actinopteri"
"Pelotretis_flavilatus","Actinopteri"
"Clarias_batrachus","Actinopteri"
"Pangasius_pangasius","Actinopteri"
"Variola_louti","Actinopteri"
"Variola_albimarginata","Actinopteri"
"Triso_dermopterus","Actinopteri"
"Epinephelus_trimaculatus","Actinopteri"
"Epinephelus_epistictus","Actinopteri"
"Cromileptes_altivelis","Actinopteri"
"Aethaloperca_rogaa","Actinopteri"
"Cephalopholis_argus","Actinopteri"
"Cephalopholis_sonnerati","Actinopteri"
"Rhincodon_typus","Chondrichthyes"
"Megachasma_pelagios","Chondrichthyes"
"Acrossocheilus_monticola","Actinopteri"
"Schizothorax_richardsonii","Actinopteri"
"Scatophagus_argus","Actinopteri"
"Epinephelus_quoyanus","Actinopteri"
"Tachysurus_nitidus","Actinopteri"
"Heterodontus_zebra","Chondrichthyes"
"Spinibarbus_denticulatus","Actinopteri"
"Psenes_pellucidus","Actinopteri"
"Eleutheronema_tetradactylum","Actinopteri"
"Hongeo_koreana","Chondrichthyes"
"Raja_rhina","Chondrichthyes"
"Epinephelus_sexfasciatus","Actinopteri"
"Rhynchocypris_cf._lagowskii_CF-2013","Actinopteri"
"Glyphis_glyphis","Chondrichthyes"
"Alopias_pelagicus","Chondrichthyes"
"Luciogobius_pallidus","Actinopteri"
"Pseudorasbora_elongata","Actinopteri"
"Coilia_mystus","Actinopteri"
"Orectolobus_japonicus","Chondrichthyes"
"Solea_ovata","Actinopteri"
"Saurogobio_dumerili","Actinopteri"
"Mesocottus_haitej","Actinopteri"
"Rhodeus_shitaiensis","Actinopteri"
"Clarias_fuscus","Actinopteri"
"Pseudogobius_javanicus","Actinopteri"
"Metzia_formosae","Actinopteri"
"Pseudobagrus_trilineatus","Actinopteri"
"Trachinotus_ovatus","Actinopteri"
"Rhinogobius_similis","Actinopteri"
"Agonostomus_catalai","Actinopteri"
"Cestraeus_goldiei","Actinopteri"
"Chelon_auratus","Actinopteri"
"Chelon_dumerili","Actinopteri"
"Chelon_ramada","Actinopteri"
"Chelon_richardsonii","Actinopteri"
"Moolgarda_seheli","Actinopteri"
"Valamugil_buchanani","Actinopteri"
"Ellochelon_vaigiensis","Actinopteri"
"Gracilimugil_argenteus","Actinopteri"
"Mugil_bananensis","Actinopteri"
"Mugil_capurrii","Actinopteri"
"Mugil_hospes","Actinopteri"
"Mugil_incilis","Actinopteri"
"Mugil_rubrioculus","Actinopteri"
"Mugil_trichodon","Actinopteri"
"Mugil_thoburni","Actinopteri"
"Myxus_elongatus","Actinopteri"
"Neochelon_falcipinnis","Actinopteri"
"Neomyxus_leuciscus","Actinopteri"
"Moolgarda_perusii","Actinopteri"
"Valamugil_robustus","Actinopteri"
"Valamugil_speigleri","Actinopteri"
"Parachelon_grandisquamis","Actinopteri"
"Planiliza_macrolepis","Actinopteri"
"Chelon_planiceps","Actinopteri"
"Planiliza_subviridis","Actinopteri"
"Planiliza_abu","Actinopteri"
"Planiliza_alata","Actinopteri"
"Planiliza_haematocheilus","Actinopteri"
"Planiliza_ordensis","Actinopteri"
"Oedalechilus_labiosus","Actinopteri"
"Trachystoma_petardi","Actinopteri"
"Pristis_clavata","Chondrichthyes"
"Misgurnus_mohoity","Actinopteri"
"Mobula_birostris","Chondrichthyes"
"Acanthogobius_flavimanus","Actinopteri"
"Acanthogobius_lactipes","Actinopteri"
"Acentrogobius_caninus","Actinopteri"
"Acentrogobius_janthinopterus","Actinopteri"
"Yongeichthys_nebulosus","Actinopteri"
"Amblyeleotris_gymnocephala","Actinopteri"
"Amoya_gracilis","Actinopteri"
"Amoya_sp._NMBE_1066522","Actinopteri"
"Apocryptes_bato","Actinopteri"
"Apocryptodon_sp._NMBE_1066525","Actinopteri"
"Arenigobius_bifrenatus","Actinopteri"
"Asterropteryx_semipunctata","Actinopteri"
"Awaous_banana","Actinopteri"
"Awaous_flavus","Actinopteri"
"Babka_gymnotrachelus","Actinopteri"
"Bathygobius_lineatus","Actinopteri"
"Bathygobius_sp._NMBE_1066533","Actinopteri"
"Benthophilus_sp._NMBE_1066575","Actinopteri"
"Bollmannia_macropoma","Actinopteri"
"Bostrychus_zonatus","Actinopteri"
"Brachygobius_doriae","Actinopteri"
"Brachygobius_nunus","Actinopteri"
"Bryaninops_cf._yongei_NMBE_1066540","Actinopteri"
"Callogobius_sclateri","Actinopteri"
"Chlamydogobius_eremius","Actinopteri"
"Chriolepis_dialepta","Actinopteri"
"Chromogobius_britoi","Actinopteri"
"Clariger_cosmurus","Actinopteri"
"Clevelandia_ios","Actinopteri"
"Corcyrogobius_liechtensteini","Actinopteri"
"Coryogalops_anomolus","Actinopteri"
"Coryphopterus_urospilus","Actinopteri"
"Cotylopus_rubripinnis","Actinopteri"
"Cryptocentroides_gobioides","Actinopteri"
"Cryptocentrus_caeruleomaculatus","Actinopteri"
"Cryptocentrus_cinctus","Actinopteri"
"Ctenogobiops_feroculus","Actinopteri"
"Deltentosteus_collonianus","Actinopteri"
"Didogobius_kochi","Actinopteri"
"Discordipinna_griessingeri","Actinopteri"
"Dormitator_latifrons","Actinopteri"
"Dormitator_maculatus","Actinopteri"
"Drombus_kranjiensis","Actinopteri"
"Drombus_triangularis","Actinopteri"
"Economidichthys_pygmaeus","Actinopteri"
"Eleotris_picta","Actinopteri"
"Erotelis_cf._armiger_NMBE_1066560","Actinopteri"
"Erotelis_smaragdus","Actinopteri"
"Eucyclogobius_newberryi","Actinopteri"
"Eugnathogobius_variegatus","Actinopteri"
"Eviota_abax","Actinopteri"
"Evorthodus_minutus","Actinopteri"
"Favonigobius_gymnauchen","Actinopteri"
"Favonigobius_reichei","Actinopteri"
"Gammogobius_steinitzi","Actinopteri"
"Glossogobius_aureus","Actinopteri"
"Glossogobius_giuris","Actinopteri"
"Glossogobius_sp._NMBE_1066515","Actinopteri"
"Gnatholepis_anjerensis","Actinopteri"
"Gobiodon_citrinus","Actinopteri"
"Gobiodon_histrio","Actinopteri"
"Gobioides_broussonnetii","Actinopteri"
"Gobioides_peruanus","Actinopteri"
"Gobiomorphus_cotidianus","Actinopteri"
"Gobiomorus_dormitor","Actinopteri"
"Gobiomorus_maculatus","Actinopteri"
"Gobionellus_microdon","Actinopteri"
"Gobionellus_stomatus","Actinopteri"
"Gobiopsis_arenaria","Actinopteri"
"Gobiopterus_sp._NMBE_1066470","Actinopteri"
"Gobiosoma_yucatanum","Actinopteri"
"Gobiusculus_flavescens","Actinopteri"
"Gobulus_crescentalis","Actinopteri"
"Guavina_guavina","Actinopteri"
"Guavina_micropus","Actinopteri"
"Gunnellichthys_monostigma","Actinopteri"
"Gunnellichthys_sp._AMS_I.43781-038","Actinopteri"
"Gymneleotris_seminuda","Actinopteri"
"Gymnogobius_breunigii","Actinopteri"
"Gymnogobius_urotaenia","Actinopteri"
"Hemigobius_hoevenii","Actinopteri"
"Hemigobius_mingi","Actinopteri"
"Istigobius_nigroocellatus","Actinopteri"
"Istigobius_sp._NMBE_1066483","Actinopteri"
"Kimberleyeleotris_hutchinsi","Actinopteri"
"Orsinigobius_croaticus","Actinopteri"
"Lebetus_guilleti","Actinopteri"
"Lepidogobius_lepidus","Actinopteri"
"Lesueurigobius_sanzi","Actinopteri"
"Lethops_connectens","Actinopteri"
"Leucopsarion_petersii","Actinopteri"
"Lophogobius_cristulatus","Actinopteri"
"Lophogobius_cyprinoides","Actinopteri"
"Lythrypnus_dalli","Actinopteri"
"Lythrypnus_rhizophora","Actinopteri"
"Mahidolia_mystacina","Actinopteri"
"Mauligobius_maderensis","Actinopteri"
"Microdesmus_bahianus","Actinopteri"
"Millerigobius_macrocephalus","Actinopteri"
"Mogurnda_sp._NMBE_1066568","Actinopteri"
"Mugilogobius_wilsoni","Actinopteri"
"Nemateleotris_cf._magnifica_NMBE_1066445","Actinopteri"
"Odondebuenia_balearica","Actinopteri"
"Odontamblyopus_sp._NMBE_1066447","Actinopteri"
"Odonteleotris_macrodon","Actinopteri"
"Oligolepis_sp._NMBE_1066448","Actinopteri"
"Ophiogobius_jenynsi","Actinopteri"
"Oxyeleotris_selheimi","Actinopteri"
"Oxymetopon_cyanoctenosum","Actinopteri"
"Oxyurichthys_stigmalophius","Actinopteri"
"Pandaka_lidwilli","Actinopteri"
"Papuligobius_ocellatus","Actinopteri"
"Parapocryptes_serperaster","Actinopteri"
"Parioglossus_dotui","Actinopteri"
"Parioglossus_marginalis","Actinopteri"
"Parrella_lucretiae","Actinopteri"
"Parrella_macropteryx","Actinopteri"
"Periophthalmus_barbarus","Actinopteri"
"Pomatoschistus_marmoratus","Actinopteri"
"Ponticola_syrman","Actinopteri"
"Porogobius_schlegelii","Actinopteri"
"Priolepis_hipoliti","Actinopteri"
"Prionobutis_microps","Actinopteri"
"Proterorhinus_marmoratus","Actinopteri"
"Psammogobius_biocellatus","Actinopteri"
"Pseudapocryptes_sp._NRM_52068","Actinopteri"
"Pseudogobius_sp._NMBE_1066413","Actinopteri"
"Psilotris_kaufmani","Actinopteri"
"Ptereleotris_carinata","Actinopteri"
"Chriolepis_roosevelti","Actinopteri"
"Chriolepis_semisquamatum","Actinopteri"
"Redigobius_sp._NMBE_1066419","Actinopteri"
"Rhinogobius_flumineus","Actinopteri"
"Scartelaos_histophorus","Actinopteri"
"Schindleria_pietschmanni","Actinopteri"
"Sicyopterus_lagocephalus","Actinopteri"
"Signigobius_biocellatus","Actinopteri"
"Silhouettea_sp._NMBE_1066428","Actinopteri"
"Speleogobius_trigloides","Actinopteri"
"Stenogobius_sp._NMBE_1066429","Actinopteri"
"Stigmatogobius_pleurostigma","Actinopteri"
"Stigmatogobius_sella","Actinopteri"
"Stiphodon_sp._NMBE_1066433","Actinopteri"
"Sufflogobius_bibarbatus","Actinopteri"
"Taenioides_sp._NMBE_1066434","Actinopteri"
"Tateurndina_ocellicauda","Actinopteri"
"Thorogobius_ephippiatus","Actinopteri"
"Trimma_sp._NMBE_1066438","Actinopteri"
"Typhlogobius_californiensis","Actinopteri"
"Valenciennea_longipinnis","Actinopteri"
"Vanderhorstia_ornatissima","Actinopteri"
"Wheelerigobius_wirtzi","Actinopteri"
"Zebrus_zebrus","Actinopteri"
"Rhodeus_pseudosericeus","Actinopteri"
"Pristipomoides_multidens","Actinopteri"
"Ladislavia_taczanowskii","Actinopteri"
"Osteoglossum_ferreirai","Actinopteri"
"Scleropages_jardinii","Actinopteri"
"Aetobatus_flagellum","Chondrichthyes"
"Samariscus_latus","Actinopteri"
"Rhinogobio_ventralis","Actinopteri"
"Rhodeus_sinensis","Actinopteri"
"Leptobotia_rubrilabris","Actinopteri"
"Epinephelus_bleekeri","Actinopteri"
"Hippocampus_mohnikei","Actinopteri"
"Misgurnus_bipartitus","Actinopteri"
"Liachirus_melanospilos","Actinopteri"
"Schizopyge_niger","Actinopteri"
"Saurogobio_dabryi","Actinopteri"
"Carcharhinus_sorrah","Chondrichthyes"
"Raja_pulchra","Chondrichthyes"
"Macrognathus_aculeatus","Actinopteri"
"Hemibarbus_medius","Actinopteri"
"Glyphis_garricki","Chondrichthyes"
"Caranx_ignobilis","Actinopteri"
"Caranx_melampygus","Actinopteri"
"Monotrete_leiurus","Actinopteri"
"Gobiobotia_intermedia","Actinopteri"
"Rita_rita","Actinopteri"
"Leuciscus_baicalensis","Actinopteri"
"Hippocampus_ingens","Actinopteri"
"Hippocampus_kelloggi","Actinopteri"
"Hippocampus_barbouri","Actinopteri"
"Garra_qiaojiensis","Actinopteri"
"Alepes_kleinii","Actinopteri"
"Plesiomyzon_baotingensis","Actinopteri"
"Siniperca_chuatsi_x_Siniperca_scherzeri","Actinopteri"
"Cetonurus_globiceps","Actinopteri"
"Urogymnus_granulatus","Chondrichthyes"
"Schizothorax_lissolabiata","Actinopteri"
"Esox_reichertii","Actinopteri"
"Eugnathogobius_polylepis","Actinopteri"
"Acrossocheilus_fasciatus","Actinopteri"
"Squalidus_argentatus","Actinopteri"
"Himantura_microphthalma","Chondrichthyes"
"Decapterus_macrosoma","Actinopteri"
"Microphysogobio_tafangensis","Actinopteri"
"Boleophthalmus_boddarti","Actinopteri"
"Vieja_melanura","Actinopteri"
"Mustelus_griseus","Chondrichthyes"
"Sinocyclocheilus_anophthalmus","Actinopteri"
"Thunnus_orientalis","Actinopteri"
"Cobitis_melanoleuca","Actinopteri"
"Okamejei_meerdervoortii","Chondrichthyes"
"Carcharhinus_amblyrhynchoides","Chondrichthyes"
"Lamna_ditropis","Chondrichthyes"
"Parazacco_spilurus","Actinopteri"
"Gymnodiptychus_pachycheilus","Actinopteri"
"Aphanius_furcatus","Actinopteri"
"Bathyraja_bergi","Chondrichthyes"
"Onychostoma_macrolepis","Actinopteri"
"Pelates_quadrilineatus","Actinopteri"
"Mesopristes_cancellatus","Actinopteri"
"Leiopotherapon_plumbeus","Actinopteri"
"Terapon_theraps","Actinopteri"
"Terapon_puta","Actinopteri"
"Pelates_sexlineatus","Actinopteri"
"Phoxinus_ujmonensis","Actinopteri"
"Decapterus_maruadsi","Actinopteri"
"Hippocampus_reidi","Actinopteri"
"Hippocampus_spinosissimus","Actinopteri"
"Cirrhigaleus_australis","Chondrichthyes"
"Eusphyra_blochii","Chondrichthyes"
"Mogurnda_adspersa","Actinopteri"
"Corythoichthys_flavofasciatus","Actinopteri"
"Selar_crumenophthalmus","Actinopteri"
"Coreoperca_whiteheadi","Actinopteri"
"Dicentrarchus_labrax","Actinopteri"
"Dicentrarchus_punctatus","Actinopteri"
"Trachinotus_blochii","Actinopteri"
"Solegnathus_hardwickii","Actinopteri"
"Syngnathoides_biaculeatus","Actinopteri"
"Doryichthys_boaja","Actinopteri"
"Trachyrhamphus_serratus","Actinopteri"
"Mastacembelus_armatus","Actinopteri"
"Parastromateus_niger","Actinopteri"
"Saurida_microlepis","Actinopteri"
"Bagarius_bagarius","Actinopteri"
"Rexea_solandri","Actinopteri"
"Wallago_attu","Actinopteri"
"Belligobio_nummifer","Actinopteri"
"Epinephelus_tukula","Actinopteri"
"Siganus_guttatus","Actinopteri"
"Pseudaesopia_japonica","Actinopteri"
"Brachirus_orientalis","Actinopteri"
"Cynoglossus_zanzibarensis","Actinopteri"
"Citharoides_macrolepis","Actinopteri"
"Pseudorhombus_dupliciocellatus","Actinopteri"
"Bothus_myriaster","Actinopteri"
"Zebrias_crossolepis","Actinopteri"
"Crossorhombus_valderostratus","Actinopteri"
"Lophonectes_gallus","Actinopteri"
"Apocryptodon_punctatus","Actinopteri"
"Hemibagrus_guttatus","Actinopteri"
"Sebastes_vulpes","Actinopteri"
"Trachinotus_carolinus","Actinopteri"
"Anguilla_rostrata","Actinopteri"
"Aseraggodes_kobensis","Actinopteri"
"Gymnura_poecilura","Chondrichthyes"
"Hemitriakis_japanica","Chondrichthyes"
"Squatina_japonica","Chondrichthyes"
"Triplophysa_orientalis","Actinopteri"
"Rhinogobio_typus","Actinopteri"
"Pteroplatytrygon_violacea","Chondrichthyes"
"Xenophysogobio_boulengeri","Actinopteri"
"Lutjanus_johnii","Actinopteri"
"Protonibea_diacanthus","Actinopteri"
"Paracanthobrama_guichenoti","Actinopteri"
"Chilatherina_campsi","Actinopteri"
"Melanotaenia_batanta","Actinopteri"
"Melanotaenia_splendida","Actinopteri"
"Paratherina_cf._labiosa_ZSM_33054","Actinopteri"
"Paratherina_cf._striata_ZSM_33061","Actinopteri"
"Popondichthys_furcatus","Actinopteri"
"Pseudomugil_reticulatus","Actinopteri"
"Pseudomugil_signifer","Actinopteri"
"Telmatherina_antoniae","Actinopteri"
"Telmatherina_bonti","Actinopteri"
"Telmatherina_celebensis","Actinopteri"
"Telmatherina_cf._wahjui_ZSM_T53","Actinopteri"
"Telmatherina_cf._wahjui_ZSM_T54","Actinopteri"
"Telmatherina_prognatha","Actinopteri"
"Telmatherina_sarasinorum","Actinopteri"
"Platax_teira","Actinopteri"
"Plectorhinchus_cinctus","Actinopteri"
"Carcharhinus_melanopterus","Chondrichthyes"
"Pterois_volitans","Actinopteri"
"Triplophysa_anterodorsalis","Actinopteri"
"Pavoraja_nitida","Chondrichthyes"
"Triaenodon_obesus","Chondrichthyes"
"Acrossocheilus_kreyenbergii","Actinopteri"
"Carcharhinus_macloti","Chondrichthyes"
"Thymallus_arcticus","Actinopteri"
"Tor_douronensis","Actinopteri"
"Squalidus_sp._SX-0527","Actinopteri"
"Acrossocheilus_stenotaeniatus","Actinopteri"
"Schizopygopsis_malacanthus","Actinopteri"
"Petenia_splendida","Actinopteri"
"Chirostoma_humboldtianum","Actinopteri"
"Channa_asiatica","Actinopteri"
"Siniperca_scherzeri_x_Siniperca_chuatsi","Actinopteri"
"Sardinella_longiceps","Actinopteri"
"Discogobio_yunnanensis","Actinopteri"
"Rhodeus_sericeus","Actinopteri"
"Gnathopogon_polytaenia","Actinopteri"
"Cottus_dzungaricus","Actinopteri"
"Plectorhinchus_lineatus","Actinopteri"
"Sillago_indica","Actinopteri"
"Saurida_umeyoshii","Actinopteri"
"Pseudogobius_fulvicaudus","Actinopteri"
"Rasbora_trilineata","Actinopteri"
"Carangoides_equula","Actinopteri"
"Sillago_aeolus","Actinopteri"
"Schizothorax_pseudoaksaiensis","Actinopteri"
"Himantura_dalyensis","Chondrichthyes"
"Brycon_orbignyanus","Actinopteri"
"Piaractus_mesopotamicus","Actinopteri"
"Salminus_brasiliensis","Actinopteri"
"Basilichthys_microlepidotus","Actinopteri"
"Xenophysogobio_nudicorpa","Actinopteri"
"Sinibrama_taeniatus","Actinopteri"
"Pampus_sp._Li_et_al.,_2014","Actinopteri"
"Sillago_asiatica","Actinopteri"
"Myliobatis_californica","Chondrichthyes"
"Mobula_tarapacana","Chondrichthyes"
"Mobula_kuhlii","Chondrichthyes"
"Mobula_munkiana","Chondrichthyes"
"Mobula_rochebrunei","Chondrichthyes"
"Mobula_thurstoni","Chondrichthyes"
"Zapteryx_exasperata","Chondrichthyes"
"Lepomis_megalotis","Actinopteri"
"Etheostoma_swaini","Actinopteri"
"Notropis_texanus","Actinopteri"
"Ambloplites_ariommus","Actinopteri"
"Lepomis_miniatus","Actinopteri"
"Etheostoma_histrio","Actinopteri"
"Noturus_leptacanthus","Actinopteri"
"Tanakia_limbata","Actinopteri"
"Narcine_entemedor","Chondrichthyes"
"Parabotia_banarescui","Actinopteri"
"Parabotia_fasciatus","Actinopteri"
"Platysmacheilus_nudiventris","Actinopteri"
"Atlantoraja_castelnaui","Chondrichthyes"
"Megalaspis_cordyla","Actinopteri"
"Alectis_ciliaris","Actinopteri"
"Atule_mate","Actinopteri"
"Selaroides_leptolepis","Actinopteri"
"Pseudocarcharias_kamoharai","Chondrichthyes"
"Hypostomus_plecostomus","Actinopteri"
"Platydoras_armatulus","Actinopteri"
"Ponticola_kessleri","Actinopteri"
"Pseudogobius_taijiangensis","Actinopteri"
"Oreochromis_esculentus","Actinopteri"
"Oreochromis_variabilis","Actinopteri"
"Diptychus_maculatus","Actinopteri"
"Neolissochilus_hexagonolepis","Actinopteri"
"Grundulus_bogotensis","Actinopteri"
"Carcharhinus_amboinensis","Chondrichthyes"
"Chelmon_rostratus","Actinopteri"
"Ageneiosus_pardalis","Actinopteri"
"Cyprinodon_macularius","Actinopteri"
"Decapterus_macarellus","Actinopteri"
"Parasinilabeo_assimilis","Actinopteri"
"Gambusia_holbrooki","Actinopteri"
"Noturus_taylori","Actinopteri"
"Cottus_bairdii","Actinopteri"
"Umbra_limi","Actinopteri"
"Sander_vitreus","Actinopteri"
"Pseudanthias_dispar","Actinopteri"
"Centropyge_bispinosa","Actinopteri"
"Fundulus_notatus","Actinopteri"
"Poeciliopsis_occidentalis","Actinopteri"
"Ecsenius_bicolor","Actinopteri"
"Pomoxis_nigromaculatus","Actinopteri"
"Lagocephalus_suezensis","Actinopteri"
"Acheilognathus_imberbis","Actinopteri"
"Centropyge_interrupta","Actinopteri"
"Salvelinus_alpinus","Actinopteri"
"Ichthyoelephas_longirostris","Actinopteri"
"Curimata_mivartii","Actinopteri"
"Saurida_wanieso","Actinopteri"
"Brycon_henni","Actinopteri"
"Chaetodontoplus_conspicillatus","Actinopteri"
"Pygoplites_diacanthus","Actinopteri"
"Cynoglossus_trigrammus","Actinopteri"
"Acheilognathus_barbatus","Actinopteri"
"Epinephelus_corallicola","Actinopteri"
"Carcharhinus_tjutjot","Chondrichthyes"
"Devario_laoensis","Actinopteri"
"Psettina_iijimae","Actinopteri"
"Arnoglossus_tenuis","Actinopteri"
"Stegastes_flavilatus","Actinopteri"
"Pomacanthus_xanthometopon","Actinopteri"
"Pomacanthus_imperator","Actinopteri"
"Holacanthus_clarionensis","Actinopteri"
"Apolemichthys_kingi","Actinopteri"
"Chaetodontoplus_mesoleucus","Actinopteri"
"Pterophyllum_scalare","Actinopteri"
"Pampus_minor","Actinopteri"
"Diploprion_bifasciatum","Actinopteri"
"Auxis_rochei","Actinopteri"
"Polydactylus_sextarius","Actinopteri"
"Hyporhamphus_intermedius","Actinopteri"
"Thayeria_boehlkei","Actinopteri"
"Glyptothorax_laosensis","Actinopteri"
"Boleophthalmus_sp._JZ-2015","Actinopteri"
"Triplophysa_strauchii","Actinopteri"
"Parachaenichthys_charcoti","Actinopteri"
"Oostethus_manadensis","Actinopteri"
"Dunckerocampus_dactyliophorus","Actinopteri"
"Scortum_barcoo","Actinopteri"
"Scoliodon_laticaudus","Chondrichthyes"
"Pristis_pectinata","Chondrichthyes"
"Devario_chrysotaeniatus","Actinopteri"
"Alepes_djedaba","Actinopteri"
"Gnathopogon_taeniellus","Actinopteri"
"Aluterus_monoceros","Actinopteri"
"Haplochromis_burtoni","Actinopteri"
"Oxyeleotris_lineolata","Actinopteri"
"Elagatis_bipinnulata","Actinopteri"
"Ophiodon_elongatus","Actinopteri"
"Epinephelus_polyphekadion","Actinopteri"
"Rhinogobius_cliffordpopei","Actinopteri"
"Chaenogobius_gulosus","Actinopteri"
"Cheilodactylus_variegatus","Actinopteri"
"Alectis_indica","Actinopteri"
"Barbatula_barbatula","Actinopteri"
"Melanotaenia_parkinsoni","Actinopteri"
"Pateobatis_hortlei","Chondrichthyes"
"Selenotoca_multifasciata","Actinopteri"
"Parachromis_managuensis","Actinopteri"
"Okamejei_hollandi","Chondrichthyes"
"Synanceia_verrucosa","Actinopteri"
"Gymnomuraena_zebra","Actinopteri"
"Strongylura_anastomella","Actinopteri"
"Pseudogastromyzon_fasciatus","Actinopteri"
"Gymnothorax_formosus","Actinopteri"
"Caesio_cuning","Actinopteri"
"Enchelynassa_canina","Actinopteri"
"Apolemichthys_griffisi","Actinopteri"
"Holacanthus_africanus","Actinopteri"
"Ancistrus_sp._2b_MNRJ42890","Actinopteri"
"Ancistrus_sp._2a_MNRJ42890","Actinopteri"
"Ancistrus_sp._1a_MNRJ42890","Actinopteri"
"Apolemichthys_armitagei","Actinopteri"
"Apolemichthys_arcuatus","Actinopteri"
"Holacanthus_tricolor","Actinopteri"
"Paracentropyge_multifasciata","Actinopteri"
"Genicanthus_bellus","Actinopteri"
"Plectorhinchus_orientalis","Actinopteri"
"Centropyge_aurantia","Actinopteri"
"Plectorhinchus_vittatus","Actinopteri"
"Chlorophthalmus_nigromarginatus","Actinopteri"
"Symphurus_orientalis","Actinopteri"
"Kryptolebias_hermaphroditus","Actinopteri"
"Gnathopogon_imberbis","Actinopteri"
"Galaxias_truttaceus","Actinopteri"
"Sinocyclocheilus_rhinocerous","Actinopteri"
"Sinocyclocheilus_anshuiensis","Actinopteri"
"Coreoperca_herzi","Actinopteri"
"Liobagrus_mediadiposalis","Actinopteri"
"Afronandus_sheljuzhkoi","Actinopteri"
"Badis_blosyrus","Actinopteri"
"Badis_siamensis","Actinopteri"
"Dario_dayingensis","Actinopteri"
"Monocirrhus_polyacanthus","Actinopteri"
"Nandus_oxyrhynchus","Actinopteri"
"Parachanna_africana","Actinopteri"
"Polycentropsis_abbreviata","Actinopteri"
"Polycentrus_schomburgkii","Actinopteri"
"Pristolepis_fasciata","Actinopteri"
"Pristolepis_grootii","Actinopteri"
"Conger_japonicus","Actinopteri"
"Chaetobranchopsis_bitaeniatus","Actinopteri"
"Bujurquina_mariae","Actinopteri"
"Cichla_ocellaris","Actinopteri"
"Gymnogeophagus_balzanii","Actinopteri"
"Aequidens_metae","Actinopteri"
"Geophagus_steindachneri","Actinopteri"
"Herichthys_cyanoguttatus","Actinopteri"
"Andinoacara_pulcher","Actinopteri"
